category,Netz aktuell,Netz Ø,SunEnergy Ist,SunEnergy Soll,Hoymiles,SunEnergy AC,Hausverbrauch,Batterie SOC,Heizung,Pool,Desk PC,Trockner,Waschmaschine,Server,Bambu H2C,Bambu X1C,Entkalkung,Gaming Monitore,Treppe,Kaffeemaschine,Küche Unterbau 1,Küche Unterbau 2,Küche Unterbau 3,Küche Unterbau 4,Carport Licht 1,Carport Licht 2,Carport Licht 3,Carport Licht 4
Thu Jun 04 2026,,5.241666666666662,243.53,260.29411764705884,,,451.7411016949155,89,7.7250000000000005,2.8636363636363633,,,,16.1406779661017,0,0,1.8995000000000002,13.647391304347826,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-0.750537634408603,330.35353535353534,330.3448275862069,,,544.1941176470591,89,7.741666666666666,2.835714285714285,,,,16.489090909090905,0,0,1.895,36.933749999999996,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,0.12421052631578952,309,308.06451612903226,,,518.6005154639172,88,7.6923076923076925,2.84,,,,15.908771929824564,0,0,1.874210526315789,36.867727272727286,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-2.4198275862068943,216.74489795918367,219.67741935483872,,,402.2609756097562,88,7.63076923076923,2.855555555555555,,,,16.198214285714283,0,0,1.8785,36.75260869565218,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-7.25963302752294,633.6262626262626,716.7391304347826,,,761.7723404255318,87,7.63,2.842857142857142,,,,15.952727272727277,0,0,1.9065,36.742727272727265,0,655.7836065573773,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-4.637113402061854,245.50485436893203,249.375,,,434.0721030042919,87,7.616666666666667,2.844444444444444,,,,15.957627118644071,0,0,1.8955000000000002,36.69375,0,535.213888888889,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,7.306521739130438,326.14,335.7142857142857,,,509.903797468354,87,7.7727272727272725,2.8499999999999996,,,,16.124137931034483,0,0,1.9205263157894734,36.67119999999999,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,1.3489583333333341,356.7395833333333,358.57142857142856,,,504.6327272727273,87,7.787499999999999,2.854545454545454,,,,16.10727272727273,0,0,1.9149999999999998,36.663333333333334,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-0.19529411764705867,352.98,354.61538461538464,,,510.2039999999998,86,7.789999999999999,2.8,,,,16.280701754385962,0,0,1.8960000000000001,36.661578947368426,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-1.8969387755102036,347.07142857142856,350.25,,,490.0562043795619,86,7.609999999999999,2.77,,,,16.02807017543859,0,0,1.8463157894736841,36.583043478260876,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,3.446902654867256,301.73737373737373,301.93548387096774,,,426.408843537415,85,7.51,2.7714285714285714,,,,15.67931034482759,0,0,1.8235000000000003,36.53916666666667,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-0.6399999999999998,284.99,287.56756756756755,,,421.9974169741698,85,7.533333333333333,2.7555555555555555,,,,15.778947368421054,0,0,1.8379999999999999,36.595454545454544,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-1.1777777777777774,271.14285714285717,277.14285714285717,,,410.4754512635379,85,7.445454545454546,2.75,,,,16.00166666666666,0,0,1.8694736842105264,36.570869565217386,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,0.9834951456310681,263,264.5945945945946,,,403.47854671280305,84,7.566666666666666,2.7846153846153845,,,,16.310714285714287,0,0,1.8459999999999994,36.67409090909091,0,0,0,0,0,0,0,0,0,0
