category,Netz aktuell,Netz Ø,SunEnergy Ist,SunEnergy Soll,Hoymiles,SunEnergy AC,Hausverbrauch,Batterie SOC,Heizung,Pool,Desk PC,Trockner,Waschmaschine,Server,Bambu H2C,Bambu X1C,Entkalkung,Gaming Monitore,Treppe,Kaffeemaschine,Küche Unterbau 1,Küche Unterbau 2,Küche Unterbau 3,Küche Unterbau 4,Carport Licht 1,Carport Licht 2,Carport Licht 3,Carport Licht 4,Waschküche_licht,Werkstatt_licht,E_Werkstatt_licht
Sun Jun 07 2026,-13.940790697674407,-13.45697674418604,-486.72,-1954.3181818181818,-768.2823529411763,478.18333333333334,296.5638554216868,52.5045045045045,7.683333333333334,2.8416666666666663,1.5166666666666666,23.185714285714287,0,15.9875,0,0,1.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-34.92708571428572,-40.23000000000001,-595.4,-2316.060606060606,-822.3652173913046,593.4636363636363,229.73333333333326,56,7.616666666666666,2.8499999999999996,1.8,34.31666666666667,0,15.874999999999995,0,0,1.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,40.33120000000001,39.852,-752.02,-1753.4615384615386,-931.757142857143,733.0666666666666,240.8236842105263,59.5,7.677777777777777,2.846153846153846,1.75,42.82,0,16.46428571428571,0,0,1.8684999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,11.775045454545454,12.570454545454549,-792.6,-1142.6190476190477,-980.7571428571428,775.5,227.26000000000002,63.4954954954955,7.655555555555556,2.8874999999999997,1.8,23.7,0,15.833333333333336,0,0,1.8478947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,13.648173913043479,14.982608695652177,-750.0097087378641,-786.5,-1000.9399999999999,712.1625,288.5361111111111,67.01162790697674,7.639999999999999,2.8499999999999996,1.72,18.93333333333333,0,15.974576271186438,0,0,1.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,6.268799999999999,5.8279999999999985,-676.5,-667.7777777777778,-981.0199999999999,657.4909090909091,337.30731707317074,70,7.623076923076923,2.845454545454545,1.725,17.41111111111111,0,15.532692307692308,0,0,1.8547368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-9.855576923076923,-6.554901960784313,-694.41,-707.6190476190476,-1015.8333333333334,649.6299999999999,331.8357142857144,73.48672566371681,7.622222222222224,2.809090909090909,1.8,14.036363636363633,0,15.908771929824558,0,0,1.8589473684210522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-10.363523809523807,-8.609523809523804,-606.54,-1015.5555555555555,-922.6193548387096,577.4535714285714,350.78316831683173,77.48214285714286,7.6000000000000005,2.8299999999999996,1.8,0.752,0,15.628571428571428,0,0,1.8816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,48.59484444444441,47.164444444444435,-543,-1096.111111111111,-711.7047619047619,546.3285714285714,259.5286956521739,80.9438202247191,7.450000000000002,2.8499999999999996,1.72,0.6642857142857143,0,15.788679245283017,0,0,1.8719999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,14.964140350877194,10.488596491228071,-695.76,-1462.1818181818182,-872.692857142857,719.629268292683,361.5235714285715,84.72307692307692,7.292857142857143,2.8249999999999997,1.7799999999999998,0,0,15.587931034482757,0,0,1.8357894736842106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,26.04284444444443,32.765555555555544,-339.3,-388.93617021276594,-639.704,347.78888888888895,314.6820754716982,87,56.459999999999994,2.8000000000000003,1.8666666666666665,0,0,15.767241379310345,0,0,1.8555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-19.59636,-20.027,-379.46,-419.0566037735849,-678.4976190476191,334.81111111111113,312.71484375,88.83495145631068,89.21739130434783,2.8499999999999996,1.8333333333333333,0,0,16.13389830508475,0,0,1.8360000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-56.35297368421052,-57.390789473684194,-629.53,-1586.7307692307693,-948.534375,612.4142857142857,267.9272727272728,92.5,81.05199999999999,2.854545454545454,1.7,0,0,15.732758620689655,0,0,1.8421052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-53.820109090909106,-52.569724770642196,-71.78571428571429,-2388.181818181818,-361.31842105263166,10.372222222222227,183.20000000000002,94.01149425287356,22.96428571428571,2.8499999999999996,1.7999999999999998,0,0,15.709259259259257,0,0,1.8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-49.837305084745786,-51.80508474576271,0.23863636363636365,-2392,-224.9731707317073,-19.779411764705884,165.37537313432836,94,7.86153846153846,2.957142857142857,1.8333333333333333,0,0,15.46851851851852,0,0,1.9005263157894732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-63.7397142857143,-61.823214285714286,2.38,-2393.3333333333335,-238.16000000000008,-21.35,156.74741379310345,94,7.83,2.8777777777777778,1.7999999999999998,0,0,15.978947368421048,0,0,1.9068421052631577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-56.10583333333333,-56.675000000000004,0.7647058823529411,-2400,-233.4829268292683,-23.083333333333332,161.95420560747667,94,7.66,2.8666666666666663,1.7,0,0,16.084482758620688,0,0,1.8605000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-53.88954545454545,-54.16972477064219,0.24074074074074073,-2392,-227.2783783783783,-19.816666666666666,152.08256880733947,94,7.471428571428571,2.8,1.75,0,0,16.016071428571433,0,0,1.8200000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-44.01237735849055,-44.4801886792453,0,-2400,-223.61578947368426,-15.699999999999998,157.65411764705885,94,7.516666666666667,2.766666666666666,1.7999999999999998,0,0,15.58305084745763,0,0,1.8350000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-38.38617857142857,-37.15909090909091,3.1030927835051547,-2329.5238095238096,-301.4628571428571,-22.758333333333336,243.56929824561416,94,7.666666666666667,2.854545454545454,1.4,0,0,16.21754385964912,0,0,1.8894999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-45.36143859649122,-46.27719298245615,1.8235294117647058,-2393.6666666666665,-308.67777777777775,-22.238095238095237,246.4993055555555,94,7.883333333333334,2.946153846153846,1.8,0,0,15.935714285714287,0,0,1.954736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-41.72240350877193,-43.6368421052632,5.22680412371134,-2385.3125,-317.05526315789473,-23.254285714285714,248.1084615384615,94,7.859999999999998,2.9,1.75,0,0,16.06140350877193,0,0,1.9465000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-59.505181818181796,-57.74545454545453,1.8660714285714286,-2395.3846153846152,-334.1162162162162,-21.37666666666667,249.8991803278688,94,7.7666666666666675,2.8499999999999996,1.75,0,0,16.303508771929828,0,0,1.8895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-72.03735714285713,-72.19099099099098,2.6666666666666665,-2375,-276.68837209302325,-25.24705882352941,192.19568965517246,94,7.687500000000001,2.825,1.8,0,0,15.822222222222225,0,0,1.8685000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-41.96688461538462,-43.71826923076923,0.07167235494880546,-2400,-215.1529411764706,-16.663636363636364,152.1907407407408,94,7.57,2.8,1.75,0,0,16.247272727272726,0,0,1.8678947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-42.13769811320755,-40.56601941747573,0,-2400,-220.22352941176473,-16.845454545454547,156.4408163265306,94,7.742857142857142,2.833333333333333,1.7,0,0,16.16034482758621,0,0,1.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-65.99383636363636,-65.95229357798165,0,-2400,-233.41951219512202,-17.333333333333332,154.3943925233645,94,7.8500000000000005,2.8333333333333335,1.7666666666666666,0,0,15.740350877192983,0,0,1.9347368421052626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-71.53344444444446,-71.56018518518518,0.07924528301886792,-2395,-244.66666666666674,-17.32307692307692,159.26605504587158,94,7.728571428571428,2.8499999999999996,1.75,0,0,15.499999999999998,0,0,1.892105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-63.82063636363637,-64.18909090909091,0,-2400,-232.69302325581398,-17.61818181818182,149.4018348623853,94,7.6571428571428575,2.836363636363636,1.9,0,0,15.785454545454547,0,0,1.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-52.05848148148148,-54.00747663551403,3.5833333333333335,-2365.5555555555557,-256.8568181818182,-19.37142857142857,183.91428571428557,94,7.885714285714285,2.8909090909090907,1.45,0,0,15.540350877192978,0,0,1.9255000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-59.64101818181819,-58.66363636363636,2.5392156862745097,-2393.684210526316,-335.02500000000003,-20.729032258064525,251.39000000000004,94,7.933333333333334,2.907692307692307,1.75,0,0,15.566071428571428,0,0,1.9583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-48,-46.75636363636364,4.617647058823529,-2387.8571428571427,-312.34324324324325,-24.16296296296296,243.32941176470572,94,7.69,2.8374999999999995,1.775,0,0,15.485964912280707,0,0,1.907058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-48.6365,-49.76,5.36734693877551,-2385.2,-328.1236842105263,-24.81851851851852,252.84634146341466,94,7.5181818181818185,2.8666666666666667,1.75,0,0,15.595,0,0,1.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-70.22731578947368,-69.1283185840708,1.3529411764705883,-2388,-261.245,-19.37142857142857,170.8468468468469,94,7.590000000000001,2.8499999999999996,1.8333333333333333,0,0,15.34821428571428,0,0,1.8660000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-79.86459649122808,-79.11842105263156,0.6142857142857143,-2391.6666666666665,-248.25000000000003,-20.23157894736842,145.85573770491806,94,8.014285714285714,2.9285714285714284,1.75,0,0,15.664814814814815,0,0,1.9489473684210523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-57.125431034482745,-59.06666666666666,0.09859154929577464,-2400,-231.05945945945948,-18.044444444444444,154.8067961165048,94,7.771428571428571,2.8699999999999997,1.7000000000000002,0,0,15.609090909090908,0,0,1.8840000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-61.41134545454547,-61.643636363636354,0,-2400,-231.70238095238096,-16.576923076923077,151.69636363636366,94,7.876923076923077,2.8666666666666663,1.7600000000000002,0,0,15.748148148148148,0,0,1.9095000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-81.25344827586208,-81.1241379310345,0.4666666666666667,-2390,-263.29767441860463,-18.733333333333334,164.21344537815125,94,7.916666666666667,2.8874999999999997,1.7999999999999998,0,0,15.276363636363634,0,0,1.9519999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-73.42770175438596,-72.6798245614035,0.2916666666666667,-2392.5,-248.393023255814,-19.275,160.14051724137929,94,7.942857142857142,2.9181818181818175,1.775,0,0,15.72909090909091,0,0,1.9538888888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-67.57815517241379,-68.12155172413797,1.65,-2391.6666666666665,-232.41136363636357,-21.573684210526316,150.20578512396693,94,7.883333333333333,2.9,1.75,0,0,15.678571428571427,0,0,1.9224999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-55.88170689655174,-55.873275862068965,5.204081632653061,-2382.7586206896553,-335.713953488372,-23.843749999999996,248.38270676691724,94,7.8875,2.8499999999999996,1.75,0,0,15.54736842105263,0,0,1.918421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-42.51530357142858,-43.11071428571428,0.3610648918469218,-2377.777777777778,-314.42105263157896,-19.252000000000002,252.13559322033893,94,7.775,2.86,1.8,0,0,15.96101694915254,0,0,1.8739999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-32.01195918367347,-32.10421052631578,0,-2400,-303.4857142857143,-15.757142857142854,258.0942028985507,94,7.75,2.8499999999999996,1.7333333333333334,0,0,15.429310344827586,0,0,1.8636842105263156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-62.8717818181818,-62.14727272727271,0,-2400,-239.95000000000005,-16,164.1659793814433,94,7.723076923076923,2.854545454545454,1.8,0,0,15.633928571428578,0,0,1.8770000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-63.92139285714287,-63.64464285714288,0,-2400,-233.1711111111111,-15.855555555555558,147.15636363636366,94,7.733333333333333,2.844444444444444,1.8666666666666665,0,0,15.632142857142853,0,0,1.887894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-51.69128571428571,-52.09729729729729,0,-2400,-224.6205882352941,-15.700000000000003,154.02699999999996,94,7.722222222222222,2.8571428571428568,1.7249999999999999,0,0,16.00508474576271,0,0,1.8599999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-57.70125454545455,-57.38090909090909,0,-2400,-229.1560975609756,-17.58571428571429,153.15825242718444,94,7.574999999999999,2.8249999999999997,1.6666666666666667,0,0,15.786792452830188,0,0,1.8689473684210525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-60.739090909090876,-60.78623853211009,0.1680327868852459,-2395,-234.33500000000004,-17.81818181818182,151.66037735849054,94,7.611111111111111,2.8624999999999994,1.7333333333333334,0,0,15.760000000000003,0,0,1.8985000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-69.5929636363636,-69.80825688073392,0,-2400,-236.33636363636361,-15.918181818181818,146.06090909090912,94,7.675,2.8571428571428568,1.8333333333333333,0,0,15.944444444444443,0,0,1.9047368421052635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-59.92933333333331,-59.8962962962963,0.3382352941176471,-2395,-229.0395348837209,-18.34375,150.41238938053107,94,7.655555555555556,2.844444444444444,1.8,0,0,16.063793103448276,0,0,1.9395000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-27.4099375,-28.47368421052633,3.1176470588235294,-2244.5454545454545,-380.6032258064517,-26.200000000000003,323.9831683168316,94,87.06111111111112,2.8777777777777778,1.8,0,0,15.920000000000002,0,0,1.9199999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-61.67235416666668,-61.41354166666667,0,-2395,-418.86428571428587,-18.474999999999998,334.5754901960783,94,86.68,2.844444444444444,1.7750000000000001,0,0,15.928571428571429,0,0,1.9300000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,117.47181250000001,80.67916666666667,75.0204081632653,-1840,-352.26842105263165,-58.73529411764706,436.9764705882352,94,71.34761904761906,2.849999999999999,1.42,0,0,16.21379310344828,0,0,1.8805,0,0,632.9823529411765,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-8.276137931034482,21.690517241379304,344.34234234234236,943.75,-217.53061224489795,-405.347619047619,556.0140939597316,94,7.908333333333334,2.8249999999999997,1.7249999999999999,0,0,15.687499999999995,0,0,1.911111111111111,0,0,513.0201183431953,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-35.5421525423729,-35.610344827586204,1.983695652173913,205.3448275862069,-243.3147058823529,-37.04444444444445,215.97572815533985,94.06928213689483,7.9300000000000015,2.858333333333333,1.7333333333333334,0,0,15.827777777777781,0,0,1.9089473684210527,0,0,2.652419354838708,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-66.41003921568628,-66.2950980392157,0.7666666666666667,-1197.0689655172414,-269.7822222222223,-16.166666666666668,184.4398148148148,94,7.9,2.8666666666666663,1.7666666666666666,0,0,16.1875,0,0,1.9422222222222219,0,0,2.6529801324503306,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-75.84527586206896,-75.06034482758622,0.3717277486910995,-2290.769230769231,-263.8489361702128,-21.77142857142857,172.40982142857146,94,7.814285714285715,2.854545454545454,1.7333333333333334,0,0,15.796363636363637,0,0,1.8694444444444445,0,0,2.65121951219512,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-64.56766101694915,-65.0153846153846,0,-2400,-250.88723404255325,-15.855555555555554,172.8469565217391,94,7.7555555555555555,2.8499999999999996,1.7000000000000002,0,0,15.57962962962963,0,0,1.9015789473684208,0,0,2.7504950495049463,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,16.35877142857143,13.014285714285712,30.654761904761905,-1674.6875,-305.3529411764706,-47.595652173913045,340.7066666666666,94,7.709090909090909,2.8499999999999996,1.8,226.53076923076924,0,16.214999999999996,0,0,1.8670000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-11.427033333333334,-10.779661016949152,1.1370967741935485,-1432.8125,-515.4599999999999,-23.478947368421053,481.70677966101704,94,7.7,2.86,1.85,337.21666666666664,0,15.572413793103445,0,0,1.8873684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-10.360388888888888,-7.695833333333334,9.220779220779221,-1677.142857142857,-650.446153846154,-29.14814814814815,572.7763157894738,94,7.736363636363635,2.8749999999999996,1.325,335.075,0,15.850877192982454,0,0,1.8863157894736844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-4.4682926829268315,-7.159756097560969,15.585858585858587,-1910.2,-640.5647058823531,-37.40800000000001,590.1550000000001,94,7.833333333333333,2.9,1.7,361.38,0,15.596551724137932,0,0,1.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,17.998810810810813,17.639189189189196,18.92079207920792,-1390.8823529411766,-680.0076923076923,-34.91764705882353,662.4630952380949,94,7.7749999999999995,2.846153846153846,119.10399999999998,369.6000000000001,0,15.287272727272729,0,0,1.8634999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,21.779026315789476,21.94473684210527,21.669642857142858,-765.3846153846154,-764.86,-39.38717948717949,762.1229885057472,94,7.7875,2.8571428571428568,124.24782608695658,363.06,0,15.580701754385963,0,0,1.8900000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-5.360388888888892,-1.8197183098591543,64.32183908045977,-475.88235294117646,-662.0266666666666,-83.8,625.1423529411765,94,7.857142857142857,2.86,125.00697674418603,388.84000000000003,0,15.779661016949149,0,0,1.8922222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,21.30924074074074,19.406481481481478,279.8888888888889,-117.25490196078431,-479.66285714285704,-292.6238095238095,508.7305343511449,94,7.828571428571428,2.86,124.9913043478261,393.55454545454546,0,15.401818181818184,0,0,1.8995000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,2.1042666666666667,1.4716666666666667,366.28,428.2352941176471,-401.4222222222222,-372.4043478260869,772.5347826086957,95,7.869999999999999,2.8499999999999996,126.85675675675678,403.86,0,15.572727272727272,0,0,1.8989473684210525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-5.234232142857146,-5.39107142857143,229.36,275.88235294117646,-159.78,-233.81739130434784,393.5991935483873,95,7.825,2.869230769230769,122.61499999999998,39.720000000000006,0,15.896363636363638,0,0,1.9152631578947366,0,0,0,0,0,0,0,0,0,0,0,81.85,0,0
Sun Jun 07 2026,0.24723076923076934,0.2451923076923075,237.35643564356437,287.3529411764706,-181.20434782608694,-240.95000000000002,412.4292929292931,95,7.858333333333334,2.8571428571428568,127.27777777777776,0,0,15.77241379310345,0,0,1.9222222222222223,0,0,0,0,0,0,0,0,0,0,0,58.416666666666664,0,0
Sun Jun 07 2026,-2.022155172413793,-1.128695652173911,242.32323232323233,338.75,-123.72812499999999,-259.6,377.5532258064516,95,7.9,2.8499999999999996,130.202,0,0,15.53508771929824,0,0,1.9200000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,5.424245614035088,3.6292035398230094,261.48,319.75,-106.87272727272727,-271.0222222222222,379.533108108108,95,7.815384615384615,2.8454545454545452,130.1470588235294,0,0,15.77192982456141,0,0,1.9010526315789475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-1.6087777777777779,0.31962616822429923,326.08,397.02127659574467,-140.37435897435898,-336.8487804878049,484.2768656716419,94.96296296296296,7.600000000000001,2.855555555555555,133.194,0,0,15.729310344827582,0,0,1.898947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,2.8264754098360663,2.3249999999999997,151.35,433.84615384615387,-319.66,-156.64130434782606,476.963779527559,95,7.728571428571429,2.8499999999999996,130.62444444444444,0,0,15.838888888888887,0,0,1.9055000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,2.610984126984127,2.563492063492064,121.53,488.46153846153845,-342.34,-130.4847826086957,475.3324561403509,95,7.678571428571429,2.8499999999999996,134.21951219512195,0,0,15.75,0,0,1.9105263157894736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,4.2582499999999985,3.8723214285714276,174.04,424.72222222222223,-217.48484848484847,-174.91463414634146,408.6630769230769,94.54929577464789,7.671428571428572,2.7777777777777777,131.68958333333333,0,0,15.899999999999999,0,0,1.8415789473684212,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-0.47474545454545447,-0.21545454545454476,210.14,298.3333333333333,-188.6722222222223,-220.9815789473684,410.4891891891889,94.46774193548387,7.67,2.776923076923077,132.9020833333333,0,0,15.939285714285715,0,0,1.8561111111111108,37.87347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,0.26916666666666655,0.7861111111111106,244.68,317.6,-161.48064516129037,-257.2472222222222,424.5355371900825,94.20930232558139,7.5200000000000005,14.569491525423727,128.90689655172417,0,0,16.07719298245614,0,0,1.7866666666666664,37.24619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,163.0118793103448,151.121551724138,656.01,1389.4117647058824,-178.1093023255814,-698.7795454545455,1019.6441379310345,94.02114164904863,7.579999999999999,2.761870503597122,125.14210526315789,0,0,16.032727272727275,0,0,1.8178947368421052,37.099,0,571.3596774193549,0,0,0,0,0,0,0,0,0,151.35,0
Sun Jun 07 2026,134.50223333333335,145.0508333333333,397.61,1194.6296296296296,-143.4150943396226,-397.0516666666666,686.9757225433524,94,7.56,2.7745901639344264,126.56538461538463,0,0,16.275,0,0,1.862222222222222,37.0305,0,332.6381578947356,0,0,0,0,0,0,0,0,0,29.4,6.966666666666666
Sun Jun 07 2026,-34.68683870967743,-34.3540322580645,183.28,157.40740740740742,-250.7617021276596,-199.784,382.47562500000015,94,7.750000000000002,2.8503225806451615,133.39302325581394,0,0,15.950877192982457,0,0,1.8805555555555553,36.56958333333334,0,2.649999999999999,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,11.593037735849055,7.740952380952382,211.74,-197.70833333333334,-169.13170731707316,-219.75428571428571,270.9496124031007,94,7.618181818181819,2.7969230769230777,135.4325,0,0,15.488461538461538,0,0,1.861,36.22714285714285,0,2.647540983606555,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,4.2717719298245616,7.561403508771923,208.67,224.75,-252.5444444444445,-202.5157894736842,474.47704918032775,95,7.63076923076923,2.789147286821706,133.9204081632653,0,0,15.924137931034481,0,0,1.8615,36.8352380952381,0,2.6492063492063473,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,7.639482758620689,8.80695652173913,216.51,323.8095238095238,-286.24545454545455,-223.1810810810811,518.1495726495727,94,7.470000000000001,2.755084745762712,136.53404255319143,0,0,16.02758620689655,0,0,1.8010000000000002,36.35619047619048,0,2.7468085106382976,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-6.138981481481483,-7.071296296296294,315.77777777777777,405.6862745098039,-190.55588235294118,-314.31463414634146,493.9736434108526,94,7.544444444444445,2.7582191780821907,136.64255319148938,0,0,15.982142857142856,0,0,1.8541176470588234,36.79190476190475,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-6.5266393442622945,-6.514876033057853,167.31,300.85714285714283,-283.7230769230769,-179.09512195121948,493.46347826086964,95,7.630769230769231,2.8119658119658135,132.8235294117647,0,0,15.584745762711865,0,0,1.8463157894736841,36.79238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-3.473694915254239,-3.233333333333332,63.56,90.76923076923077,-328.4862068965518,-84.07249999999998,406.9796875,94,7.533333333333332,2.7849557522123902,129.98157894736846,0,0,15.494736842105265,0,0,1.8178947368421052,36.77434782608695,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,0.037056603773584676,-0.04095238095238116,143.9811320754717,145.26315789473685,-251.3333333333333,-152.94347826086957,403.8944444444444,95,7.249999999999999,2.756934306569343,127.12380952380951,0,0,15.915517241379316,0,0,1.8005,36.757272727272714,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-1.0337586206896554,-0.694827586206897,114.1063829787234,118.88888888888889,-284.25555555555553,-123.19666666666667,408.021649484536,95,7.325,2.7559055118110236,135.33333333333331,0,0,16.17321428571428,0,0,1.8178947368421052,36.75909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,1.3137419354838715,1.001626016260163,131.88349514563106,131.3793103448276,-264.55555555555554,-136.13823529411764,411.8038095238096,95,7.2875,2.755797101449275,131.2108695652174,0,0,15.839285714285712,0,0,1.8034999999999997,36.754,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,20.66136842105263,16.446902654867262,255.17525773195877,326.7241379310345,-197.51052631578946,-271.8543478260869,492.69007092198575,94,93.73809523809524,2.749315068493151,129.42888888888888,0,0,15.766666666666667,0,0,1.8041176470588232,36.73478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-12.96362295081967,-10.572131147540986,406.79,600.8333333333334,-83.83559322033896,-424.74218749999994,482.8190217391307,94,84.575,2.7479999999999993,129.4514285714286,0,0,15.575862068965515,0,0,1.8229999999999997,36.75181818181817,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 07 2026,-2.030583333333335,-0.7091666666666667,395.2,576.8333333333334,-67.05263157894737,-414.7017857142856,490.1549132947976,94,66.50952380952383,2.7428571428571424,132.13421052631583,0,0,15.803571428571429,0,0,1.7723529411764702,36.745416666666664,0,0,0,0,0,0,0,0,0,0,0,0,0
